id,item,item_num_only,conditions,response_1,response_2,read_time
613a87573c573,P8,P8,a,2,False,[4565]
613a87573c573,L_K2,2,k,5,False,[1573]
613a87573c573,L_N19,19,n,4,False,[4529]
613a87573c573,P18,P18,a,6,False,[4450]
613a87573c573,P15,P15,a,6,False,[6571]
613a87573c573,P19,P19,a,5,False,[5058]
613a87573c573,P3,P3,a,2,False,[2018]
613a87573c573,L_N10,10,n,4,False,[2666]
613a87573c573,P6,P6,a,5,True,[1430]
613a87573c573,P5,P5,a,2,False,[3348]
613a87573c573,L_P15,15,p,4,True,[10192]
613a87573c573,P16,P16,a,6,False,[5714]
613a87573c573,P11,P11,a,2,False,[6759]
613a87573c573,L_K8,8,k,5,True,[11005]
613a87573c573,P13,P13,a,1,False,[1793]
613a87573c573,L_P12,12,p,4,False,[6898]
613a87573c573,P23,P23,a,6,True,[4139]
613a87573c573,P14,P14,a,3,False,[2807]
613a87573c573,L_P9,9,p,4,False,[7178]
613a87573c573,L_K11,11,k,4,False,[2504]
613a87573c573,L_P18,18,p,6,True,[1566]
613a87573c573,P21,P21,a,2,False,[4610]
613a87573c573,L_N4,4,n,4,False,[6934]
613a87573c573,P1,P1,a,2,True,[4048]
613a87573c573,P12,P12,a,6,True,[4013]
613a87573c573,L_K20,20,k,6,True,[1824]
613a87573c573,P10,P10,a,2,False,[8032]
613a87573c573,L_P3,3,p,3,True,[4055]
613a87573c573,L_N1,1,n,4,False,[4045]
613a87573c573,L_P21,21,p,5,True,[261602]
613a87573c573,L_K17,17,k,6,True,[1344]
613a87573c573,P20,P20,a,3,False,[4555]
613a87573c573,L_K14,14,k,5,True,[5195]
613a87573c573,P4,P4,a,2,True,[1323]
613a87573c573,L_K5,5,k,5,True,[1880]
613a87573c573,P22,P22,a,2,False,[5941]
613a87573c573,L_N7,7,n,5,True,[846]
613a87573c573,L_N16,16,n,4,True,[1283]
613a87573c573,P24,P24,a,6,False,[1316]
613a87573c573,P2,P2,a,6,True,[790]
613a87573c573,P17,P17,a,2,False,[1154]
613a89bddd95d,P10,P10,a,5,False,[7604]
613a89bddd95d,P13,P13,a,2,True,[3523]
613a89bddd95d,L_N2,2,n,6,True,[5171]
613a89bddd95d,P6,P6,a,7,True,[5471]
613a89bddd95d,P8,P8,a,2,True,[4306]
613a89bddd95d,L_K21,21,k,3,True,[1836]
613a89bddd95d,P7,P7,a,6,True,[1283]
613a89bddd95d,L_K6,6,k,3,True,[991]
613a89bddd95d,L_K18,18,k,6,True,[1300]
613a89bddd95d,L_P7,7,p,6,False,[1650]
613a89bddd95d,P24,P24,a,5,True,[3637]
613a89bddd95d,P20,P20,a,5,False,[602]
613a89bddd95d,L_P4,4,p,3,False,[627]
613a89bddd95d,P9,P9,a,2,True,[1268]
613a89bddd95d,L_N20,20,n,7,True,[2181]
613a89bddd95d,P18,P18,a,5,True,[764]
613a89bddd95d,L_P19,19,p,5,True,[1131]
613a89bddd95d,L_P10,10,p,4,False,[7002]
613a89bddd95d,P3,P3,a,2,True,[852]
613a89bddd95d,P1,P1,a,3,False,[593]
613a89bddd95d,P19,P19,a,3,False,[548]
613a89bddd95d,L_K15,15,k,7,True,[8447]
613a89bddd95d,P17,P17,a,3,False,[976]
613a89bddd95d,P21,P21,a,2,False,[606]
613a89bddd95d,L_N8,8,n,5,True,[855]
613a89bddd95d,P4,P4,a,3,True,[575]
613a89bddd95d,L_P13,13,p,6,True,[680]
613a89bddd95d,P12,P12,a,3,True,[904]
613a89bddd95d,L_P1,1,p,5,True,[1018]
613a89bddd95d,L_N11,11,n,1,False,[4537]
613a89bddd95d,P16,P16,a,7,False,[1515]
613a89bddd95d,L_K3,3,k,1,True,[1968]
613a89bddd95d,L_N17,17,n,2,True,[1989]
613a89bddd95d,P11,P11,a,3,False,[1132]
613a89bddd95d,P22,P22,a,2,True,[784]
613a89bddd95d,L_N14,14,n,5,False,[937]
613a89bddd95d,L_K9,9,k,4,True,[447]
613a89bddd95d,P2,P2,a,2,False,[815]
613a89bddd95d,L_P16,16,p,5,True,[1009]
613a89bddd95d,P15,P15,a,6,True,[3938]
613a89bddd95d,L_K12,12,k,6,True,[841]
613a89bddd95d,P23,P23,a,3,False,[679]
613a89bddd95d,P5,P5,a,3,True,[775]
613a89bddd95d,P14,P14,a,1,True,[1569]
613a89bddd95d,L_N5,5,n,2,True,[4090]
613a8ae5855df,P5,P5,a,1,True,[14098]
613a8ae5855df,P20,P20,a,2,False,[28802]
613a8ae5855df,L_P19,19,p,5,True,[7274]
613a8ae5855df,P3,P3,a,1,False,[16467]
613a8ae5855df,L_P10,10,p,2,True,[18162]
613a8ae5855df,L_N8,8,n,6,True,[11589]
613a8ae5855df,P18,P18,a,7,True,[19630]
613a8ae5855df,L_N14,14,n,5,True,[6675]
613a8ae5855df,L_N5,5,n,4,True,[9117]
613a8ae5855df,L_K3,3,k,4,False,[12114]
613a8ae5855df,P6,P6,a,5,True,[25734]
613a8ae5855df,P16,P16,a,7,True,[18620]
613a8ae5855df,L_N20,20,n,6,True,[17032]
613a8ae5855df,L_K9,9,k,6,True,[15116]
613a8ae5855df,P1,P1,a,5,True,[15145]
613a8ae5855df,P7,P7,a,5,True,[19978]
613a8ae5855df,L_K18,18,k,6,True,[14574]
613a8ae5855df,L_N17,17,n,4,False,[9155]
613a8ae5855df,L_P1,1,p,6,False,[11641]
613a8ae5855df,L_P4,4,p,4,False,[13964]
613a8ae5855df,L_K12,12,k,6,True,[8176]
613a8ae5855df,L_N11,11,n,4,False,[6305]
613a8ae5855df,P8,P8,a,1,True,[24174]
613a8ae5855df,L_K6,6,k,4,False,[11046]
613a8ae5855df,L_P13,13,p,6,True,[21049]
613a8ae5855df,P22,P22,a,2,True,[18048]
613a8ae5855df,P17,P17,a,2,True,[13869]
613a8ae5855df,P9,P9,a,2,False,[22150]
613a8ae5855df,P24,P24,a,6,True,[18546]
613a8ae5855df,L_K21,21,k,6,True,[15970]
613a8ae5855df,L_K15,15,k,7,True,[21080]
613a8ae5855df,P12,P12,a,5,True,[25055]
613a8ae5855df,L_P7,7,p,5,True,[13655]
613a8ae5855df,P11,P11,a,2,False,[13496]
613a8ae5855df,P19,P19,a,4,True,[27377]
613a8ae5855df,L_N2,2,n,4,True,[5960]
613a8ae5855df,P23,P23,a,7,True,[33213]
613a8ae5855df,L_P16,16,p,4,False,[13405]
613a8ae5855df,P4,P4,a,4,True,[11804]
613a8ae5855df,P21,P21,a,2,False,[20102]
613a8ae5855df,P10,P10,a,2,True,[19790]
613a8ae5855df,P15,P15,a,4,True,[16636]
613a8ae5855df,P2,P2,a,5,False,[27288]
613a8ae5855df,P13,P13,a,2,False,[31075]
613a8ae5855df,P14,P14,a,3,False,[31845]
613a8ba9ad4f0,P13,P13,a,6,False,[18270]
613a8ba9ad4f0,P17,P17,a,1,True,[16175]
613a8ba9ad4f0,P22,P22,a,1,False,[53321]
613a8ba9ad4f0,L_K14,14,k,7,True,[8187]
613a8ba9ad4f0,L_P21,21,p,6,True,[33001]
613a8ba9ad4f0,L_P9,9,p,7,True,[13461]
613a8ba9ad4f0,L_K5,5,k,7,True,[19294]
613a8ba9ad4f0,P15,P15,a,4,True,[68500]
613a8ba9ad4f0,P9,P9,a,2,True,[24695]
613a8ba9ad4f0,P21,P21,a,1,False,[33767]
613a8ba9ad4f0,L_P15,15,p,7,True,[15431]
613a8ba9ad4f0,L_N4,4,n,4,False,[13284]
613a8ba9ad4f0,L_P3,3,p,4,False,[9669]
613a8ba9ad4f0,P11,P11,a,4,True,[12062]
613a8ba9ad4f0,L_K2,2,k,7,True,[7983]
613a8ba9ad4f0,L_P6,6,p,5,False,[72168]
613a8ba9ad4f0,L_N10,10,n,4,False,[21265]
613a8ba9ad4f0,P2,P2,a,7,False,[29863]
613a8ba9ad4f0,P3,P3,a,1,False,[21587]
613a8ba9ad4f0,L_K20,20,k,7,True,[18359]
613a8ba9ad4f0,L_N1,1,n,6,True,[6930]
613a8ba9ad4f0,P10,P10,a,1,True,[17408]
613a8ba9ad4f0,P8,P8,a,1,False,[12287]
613a8ba9ad4f0,L_N19,19,n,7,False,[11995]
613a8ba9ad4f0,P24,P24,a,7,False,[12256]
613a8ba9ad4f0,P1,P1,a,1,False,[17456]
613a8ba9ad4f0,L_P12,12,p,5,False,[7084]
613a8ba9ad4f0,P12,P12,a,7,True,[36920]
613a8ba9ad4f0,L_N7,7,n,5,True,[9440]
613a8ba9ad4f0,P20,P20,a,1,False,[17517]
613a8ba9ad4f0,L_K17,17,k,6,True,[6529]
613a8ba9ad4f0,P18,P18,a,7,False,[16556]
613a8ba9ad4f0,L_K11,11,k,7,True,[3713]
613a8ba9ad4f0,P14,P14,a,6,False,[21084]
613a8ba9ad4f0,P23,P23,a,6,False,[45734]
613a8ba9ad4f0,P7,P7,a,6,True,[35677]
613a8ba9ad4f0,L_N13,13,n,7,False,[10850]
613a8ba9ad4f0,P16,P16,a,7,False,[20041]
613a8ba9ad4f0,P6,P6,a,7,True,[20506]
613a8ba9ad4f0,P5,P5,a,5,True,[9276]
613a8ba9ad4f0,L_N16,16,n,4,False,[12493]
613a8ba9ad4f0,L_K8,8,k,7,True,[12943]
613a8ba9ad4f0,L_P18,18,p,7,True,[23068]
613a8ba9ad4f0,P19,P19,a,4,False,[14160]
613a8ba9ad4f0,P4,P4,a,1,False,[9227]
613a8e65410d3,P21,P21,a,5,True,[254764]
613a8e65410d3,P3,P3,a,2,False,[20651]
613a8e65410d3,P24,P24,a,5,True,[53051]
613a8e65410d3,P1,P1,a,6,True,[50869]
613a8e65410d3,P19,P19,a,3,True,[24934]
613a8e65410d3,L_P11,11,p,5,True,[11991]
613a8e65410d3,P17,P17,a,4,True,[88013]
613a8e65410d3,L_P17,17,p,7,True,[42362]
613a8e65410d3,P22,P22,a,3,True,[33290]
613a8e65410d3,L_K1,1,k,6,True,[61695]
613a8e65410d3,L_P14,14,p,6,True,[8628]
613a8e65410d3,L_K4,4,k,4,True,[68398]
613a8e65410d3,P8,P8,a,2,True,[14284]
613a8e65410d3,L_N9,9,n,6,True,[28251]
613a8e65410d3,P13,P13,a,5,True,[71089]
613a8e65410d3,L_N6,6,n,5,True,[19405]
613a8e65410d3,P2,P2,a,5,False,[41885]
613a8e65410d3,L_N21,21,n,7,True,[30139]
613a8e65410d3,L_K7,7,k,5,True,[11252]
613a8e65410d3,P6,P6,a,3,True,[25814]
613a8e65410d3,L_K10,10,k,5,False,[118138]
613a8e65410d3,P18,P18,a,7,False,[65670]
613a8e65410d3,P5,P5,a,4,False,[13523]
613a8e65410d3,P16,P16,a,5,False,[129026]
613a8e65410d3,P12,P12,a,6,True,[102701]
613a8e65410d3,L_N3,3,n,3,True,[11241]
613a8e65410d3,P7,P7,a,5,True,[18916]
613a8e65410d3,L_N15,15,n,6,True,[91324]
613a8e65410d3,L_N12,12,n,6,True,[8550]
613a8e65410d3,L_K19,19,k,6,True,[48600]
613a8e65410d3,P23,P23,a,5,True,[117487]
613a8e65410d3,L_P2,2,p,6,True,[9840]
613a8e65410d3,L_K13,13,k,7,True,[13149]
613a8e65410d3,P4,P4,a,4,True,[56789]
613a8e65410d3,P20,P20,a,6,True,[16720]
613a8e65410d3,P11,P11,a,4,True,[29462]
613a8e65410d3,L_N18,18,n,7,True,[26033]
613a8e65410d3,P14,P14,a,5,True,[68224]
613a8e65410d3,P15,P15,a,2,True,[75015]
613a8e65410d3,L_P20,20,p,7,True,[17984]
613a8e65410d3,L_P8,8,p,5,True,[15004]
613a8e65410d3,L_K16,16,k,4,True,[19886]
613a8e65410d3,P9,P9,a,5,True,[32368]
613a8e65410d3,L_P5,5,p,5,True,[11636]
613a8e65410d3,P10,P10,a,5,True,[23977]
613a948e1c8ed,L_P21,21,p,6,True,[14751]
613a948e1c8ed,L_K14,14,k,4,True,[7444]
613a948e1c8ed,L_P3,3,p,5,True,[14485]
613a948e1c8ed,P18,P18,a,5,False,[23954]
613a948e1c8ed,L_K17,17,k,3,True,[7438]
613a948e1c8ed,L_P18,18,p,6,False,[13606]
613a948e1c8ed,P12,P12,a,4,True,[20519]
613a948e1c8ed,P10,P10,a,4,True,[17519]
613a948e1c8ed,P4,P4,a,4,True,[7872]
613a948e1c8ed,P9,P9,a,3,False,[22766]
613a948e1c8ed,P11,P11,a,2,True,[13244]
613a948e1c8ed,P5,P5,a,3,False,[11681]
613a948e1c8ed,P7,P7,a,3,True,[12893]
613a948e1c8ed,L_K2,2,k,4,False,[15606]
613a948e1c8ed,P23,P23,a,5,False,[20939]
613a948e1c8ed,L_P6,6,p,3,True,[12787]
613a948e1c8ed,P21,P21,a,3,False,[26115]
613a948e1c8ed,L_N7,7,n,4,True,[7489]
613a948e1c8ed,P24,P24,a,4,False,[12687]
613a948e1c8ed,L_K8,8,k,5,True,[12808]
613a948e1c8ed,P3,P3,a,2,False,[15969]
613a948e1c8ed,P1,P1,a,3,False,[13211]
613a948e1c8ed,L_K5,5,k,4,False,[8999]
613a948e1c8ed,P8,P8,a,3,False,[13701]
613a948e1c8ed,L_N19,19,n,4,False,[4395]
613a948e1c8ed,L_P12,12,p,6,True,[7495]
613a948e1c8ed,L_N4,4,n,4,True,[14830]
613a948e1c8ed,P2,P2,a,5,True,[24245]
613a948e1c8ed,P22,P22,a,3,False,[11569]
613a948e1c8ed,P16,P16,a,5,False,[19754]
613a948e1c8ed,P14,P14,a,3,False,[32159]
613a948e1c8ed,L_N1,1,n,6,True,[8340]
613a948e1c8ed,P15,P15,a,3,True,[13125]
613a948e1c8ed,P20,P20,a,5,True,[15309]
613a948e1c8ed,L_P15,15,p,6,True,[22623]
613a948e1c8ed,L_N13,13,n,6,True,[12906]
613a948e1c8ed,L_N16,16,n,4,True,[13860]
613a948e1c8ed,L_K20,20,k,6,True,[16441]
613a948e1c8ed,P17,P17,a,3,True,[9824]
613a948e1c8ed,L_K11,11,k,6,True,[5038]
613a948e1c8ed,L_N10,10,n,4,False,[15627]
613a948e1c8ed,P19,P19,a,4,True,[21860]
613a948e1c8ed,L_P9,9,p,5,True,[26677]
613a948e1c8ed,P6,P6,a,6,True,[39075]
613a948e1c8ed,P13,P13,a,3,True,[18734]
613a9504dfd09,L_N6,6,n,7,True,[13327]
613a9504dfd09,L_K13,13,k,5,True,[14260]
613a9504dfd09,P12,P12,a,4,True,[18968]
613a9504dfd09,P2,P2,a,5,True,[14475]
613a9504dfd09,L_N3,3,n,1,True,[9974]
613a9504dfd09,L_P17,17,p,6,True,[8299]
613a9504dfd09,L_N18,18,n,7,True,[12312]
613a9504dfd09,L_P11,11,p,5,True,[7903]
613a9504dfd09,P1,P1,a,4,True,[12392]
613a9504dfd09,P23,P23,a,4,True,[10681]
613a9504dfd09,P18,P18,a,4,True,[19764]
613a9504dfd09,P4,P4,a,3,True,[14795]
613a9504dfd09,P15,P15,a,6,True,[22831]
613a9504dfd09,P13,P13,a,5,True,[21318]
613a9504dfd09,P8,P8,a,5,True,[19435]
613a9504dfd09,L_K4,4,k,4,True,[18458]
613a9504dfd09,L_N12,12,n,7,True,[9914]
613a9504dfd09,P5,P5,a,2,True,[16516]
613a9504dfd09,P3,P3,a,3,True,[13572]
613a9504dfd09,P16,P16,a,5,True,[26160]
613a9504dfd09,P6,P6,a,5,True,[30176]
613a9504dfd09,L_P20,20,p,4,True,[21204]
613a9504dfd09,L_N21,21,n,7,True,[15779]
613a9504dfd09,L_P5,5,p,3,True,[12918]
613a9504dfd09,L_K16,16,k,2,True,[17913]
613a9504dfd09,L_P2,2,p,6,True,[8849]
613a9504dfd09,P21,P21,a,4,True,[9397]
613a9504dfd09,L_K19,19,k,6,True,[8920]
613a9504dfd09,P11,P11,a,6,True,[7740]
613a9504dfd09,L_K7,7,k,5,True,[14375]
613a9504dfd09,L_N9,9,n,5,True,[14134]
613a9504dfd09,P9,P9,a,6,True,[7783]
613a9504dfd09,P17,P17,a,2,True,[11590]
613a9504dfd09,L_K1,1,k,4,False,[11198]
613a9504dfd09,L_K10,10,k,4,True,[13273]
613a9504dfd09,L_P8,8,p,4,True,[16909]
613a9504dfd09,P24,P24,a,4,True,[7839]
613a9504dfd09,P7,P7,a,4,True,[22360]
613a9504dfd09,L_P14,14,p,6,True,[8802]
613a9504dfd09,L_N15,15,n,6,True,[15786]
613a9504dfd09,P22,P22,a,3,True,[8260]
613a9504dfd09,P10,P10,a,5,True,[22788]
613a9504dfd09,P20,P20,a,4,True,[9242]
613a9504dfd09,P19,P19,a,4,True,[13732]
613a9504dfd09,P14,P14,a,5,True,[11648]
613a9543a9adb,L_N14,14,n,6,True,[10560]
613a9543a9adb,L_N20,20,n,5,True,[12526]
613a9543a9adb,L_P1,1,p,5,False,[19471]
613a9543a9adb,P18,P18,a,7,False,[47636]
613a9543a9adb,P2,P2,a,6,True,[137007]
613a9543a9adb,P21,P21,a,4,True,[14474]
613a9543a9adb,L_K6,6,k,7,False,[25443]
613a9543a9adb,L_N17,17,n,4,True,[9750]
613a9543a9adb,P15,P15,a,2,True,[9251]
613a9543a9adb,P6,P6,a,6,True,[17239]
613a9543a9adb,L_P10,10,p,3,False,[11079]
613a9543a9adb,P23,P23,a,7,True,[20547]
613a9543a9adb,P20,P20,a,3,False,[17825]
613a9543a9adb,P12,P12,a,4,True,[18293]
613a9543a9adb,L_P19,19,p,6,True,[5931]
613a9543a9adb,P24,P24,a,7,True,[10389]
613a9543a9adb,L_N5,5,n,4,True,[8545]
613a9543a9adb,L_P7,7,p,5,True,[6890]
613a9543a9adb,P14,P14,a,7,False,[22916]
613a9543a9adb,L_K12,12,k,7,True,[17397]
613a9543a9adb,L_K9,9,k,7,True,[9349]
613a9543a9adb,P9,P9,a,1,False,[27232]
613a9543a9adb,P7,P7,a,7,False,[11125]
613a9543a9adb,P1,P1,a,1,True,[9717]
613a9543a9adb,P8,P8,a,1,True,[11400]
613a9543a9adb,P5,P5,a,1,False,[8754]
613a9543a9adb,L_K3,3,k,6,False,[8188]
613a9543a9adb,L_N11,11,n,4,False,[19929]
613a9543a9adb,P10,P10,a,3,True,[22951]
613a9543a9adb,L_K21,21,k,7,True,[12649]
613a9543a9adb,L_K18,18,k,7,True,[8904]
613a9543a9adb,L_N8,8,n,4,True,[9079]
613a9543a9adb,L_K15,15,k,5,True,[12445]
613a9543a9adb,P4,P4,a,6,True,[8328]
613a9543a9adb,P19,P19,a,7,False,[66194]
613a9543a9adb,P22,P22,a,2,False,[14535]
613a9543a9adb,L_P16,16,p,4,True,[61429]
613a9543a9adb,P3,P3,a,1,False,[10063]
613a9543a9adb,L_N2,2,n,5,True,[4051]
613a9543a9adb,P13,P13,a,4,True,[10691]
613a9543a9adb,L_P13,13,p,7,True,[8608]
613a9543a9adb,P16,P16,a,7,False,[12459]
613a9543a9adb,P11,P11,a,2,False,[9590]
613a9543a9adb,P17,P17,a,1,True,[34817]
613a9543a9adb,L_P4,4,p,3,False,[9197]
613a97bd677e7,L_K9,9,k,6,True,[19964]
613a97bd677e7,L_N20,20,n,6,True,[13677]
613a97bd677e7,P5,P5,a,2,False,[11331]
613a97bd677e7,L_N8,8,n,5,True,[11496]
613a97bd677e7,P24,P24,a,5,False,[17954]
613a97bd677e7,P17,P17,a,4,True,[13801]
613a97bd677e7,P16,P16,a,6,False,[14724]
613a97bd677e7,P4,P4,a,6,False,[10952]
613a97bd677e7,P12,P12,a,4,False,[20460]
613a97bd677e7,L_K12,12,k,7,True,[6023]
613a97bd677e7,P21,P21,a,7,False,[16104]
613a97bd677e7,L_N17,17,n,4,True,[4323]
613a97bd677e7,P6,P6,a,3,True,[21755]
613a97bd677e7,P18,P18,a,6,False,[25171]
613a97bd677e7,L_P16,16,p,4,True,[11763]
613a97bd677e7,P15,P15,a,2,True,[12903]
613a97bd677e7,L_P7,7,p,6,True,[9967]
613a97bd677e7,P19,P19,a,5,True,[14164]
613a97bd677e7,P22,P22,a,6,False,[13318]
613a97bd677e7,P2,P2,a,3,False,[17055]
613a97bd677e7,L_N2,2,n,4,True,[7065]
613a97bd677e7,L_N11,11,n,5,False,[4110]
613a97bd677e7,L_N5,5,n,3,False,[7537]
613a97bd677e7,P23,P23,a,6,False,[20944]
613a97bd677e7,L_K21,21,k,7,True,[15797]
613a97bd677e7,L_P19,19,p,5,True,[5745]
613a97bd677e7,P11,P11,a,1,True,[8849]
613a97bd677e7,P20,P20,a,5,False,[14368]
613a97bd677e7,P7,P7,a,2,True,[10386]
613a97bd677e7,P13,P13,a,6,False,[19880]
613a97bd677e7,L_N14,14,n,5,False,[8637]
613a97bd677e7,L_K6,6,k,5,True,[15339]
613a97bd677e7,P10,P10,a,6,False,[12436]
613a97bd677e7,L_P10,10,p,4,True,[17523]
613a97bd677e7,P3,P3,a,2,False,[13369]
613a97bd677e7,P8,P8,a,2,False,[9637]
613a97bd677e7,P9,P9,a,1,False,[10926]
613a97bd677e7,L_K3,3,k,5,True,[7878]
613a97bd677e7,L_K18,18,k,7,True,[14871]
613a97bd677e7,L_P13,13,p,7,True,[12313]
613a97bd677e7,L_P4,4,p,4,False,[13272]
613a97bd677e7,P1,P1,a,2,False,[12015]
613a97bd677e7,P14,P14,a,4,False,[16162]
613a97bd677e7,L_K15,15,k,5,True,[19562]
613a97bd677e7,L_P1,1,p,6,True,[7536]
613a997348f3d,L_N20,20,n,6,True,[16903]
613a997348f3d,L_P7,7,p,6,True,[7912]
613a997348f3d,L_N2,2,n,4,False,[5083]
613a997348f3d,L_K15,15,k,5,True,[14618]
613a997348f3d,L_P10,10,p,2,True,[18665]
613a997348f3d,P4,P4,a,1,False,[8958]
613a997348f3d,L_K18,18,k,1,True,[12928]
613a997348f3d,L_P19,19,p,5,True,[7034]
613a997348f3d,P21,P21,a,1,False,[20462]
613a997348f3d,L_N5,5,n,3,True,[10980]
613a997348f3d,P10,P10,a,1,False,[16456]
613a997348f3d,L_N17,17,n,4,False,[6268]
613a997348f3d,L_K21,21,k,7,True,[17109]
613a997348f3d,P3,P3,a,1,False,[16033]
613a997348f3d,P11,P11,a,6,False,[14596]
613a997348f3d,P9,P9,a,6,False,[16214]
613a997348f3d,P15,P15,a,6,False,[16978]
613a997348f3d,L_K12,12,k,5,False,[7206]
613a997348f3d,L_K6,6,k,4,False,[14018]
613a997348f3d,P17,P17,a,3,True,[14523]
613a997348f3d,P6,P6,a,7,True,[26357]
613a997348f3d,L_P13,13,p,7,True,[11611]
613a997348f3d,L_N11,11,n,4,False,[6076]
613a997348f3d,P14,P14,a,6,False,[22341]
613a997348f3d,P2,P2,a,7,False,[21952]
613a997348f3d,P5,P5,a,5,False,[12374]
613a997348f3d,L_K9,9,k,6,True,[26826]
613a997348f3d,P22,P22,a,1,False,[15227]
613a997348f3d,P13,P13,a,2,False,[17021]
613a997348f3d,L_P4,4,p,4,False,[14155]
613a997348f3d,P1,P1,a,1,False,[15472]
613a997348f3d,P19,P19,a,7,False,[20704]
613a997348f3d,P12,P12,a,7,False,[18474]
613a997348f3d,P16,P16,a,7,False,[21326]
613a997348f3d,P20,P20,a,1,False,[16418]
613a997348f3d,P8,P8,a,2,False,[10487]
613a997348f3d,P24,P24,a,7,True,[16053]
613a997348f3d,P18,P18,a,7,False,[17175]
613a997348f3d,L_P1,1,p,6,True,[6312]
613a997348f3d,P7,P7,a,7,True,[14753]
613a997348f3d,L_N8,8,n,6,True,[11106]
613a997348f3d,P23,P23,a,7,False,[15552]
613a997348f3d,L_P16,16,p,4,False,[13370]
613a997348f3d,L_N14,14,n,5,False,[10796]
613a997348f3d,L_K3,3,k,5,True,[6079]
613a9e2d074db,P16,P16,a,7,True,[17344]
613a9e2d074db,P2,P2,a,6,False,[18501]
613a9e2d074db,L_K2,2,k,4,False,[11389]
613a9e2d074db,L_P21,21,p,7,False,[46476]
613a9e2d074db,L_N4,4,n,4,False,[24354]
613a9e2d074db,P6,P6,a,7,True,[43699]
613a9e2d074db,L_N16,16,n,5,False,[52943]
613a9e2d074db,P1,P1,a,1,False,[13934]
613a9e2d074db,P5,P5,a,4,False,[11438]
613a9e2d074db,P10,P10,a,1,False,[36840]
613a9e2d074db,L_N19,19,n,7,True,[71205]
613a9e2d074db,P14,P14,a,4,False,[15335]
613a9e2d074db,P9,P9,a,1,False,[11151]
613a9e2d074db,L_P12,12,p,7,False,[4588]
613a9e2d074db,P20,P20,a,1,False,[12407]
613a9e2d074db,P7,P7,a,7,True,[9825]
613a9e2d074db,L_N1,1,n,7,True,[8712]
613a9e2d074db,P11,P11,a,1,False,[26200]
613a9e2d074db,L_N13,13,n,7,True,[9072]
613a9e2d074db,P15,P15,a,7,True,[10377]
613a9e2d074db,L_K8,8,k,7,True,[9291]
613a9e2d074db,P12,P12,a,7,True,[13861]
613a9e2d074db,L_N7,7,n,7,True,[15042]
613a9e2d074db,P22,P22,a,1,True,[13329]
613a9e2d074db,L_K17,17,k,5,True,[19911]
613a9e2d074db,P18,P18,a,7,True,[14425]
613a9e2d074db,L_P3,3,p,5,True,[146526]
613a9e2d074db,L_P18,18,p,7,True,[8922]
613a9e2d074db,L_N10,10,n,3,False,[8257]
613a9e2d074db,P3,P3,a,1,False,[13389]
613a9e2d074db,P23,P23,a,7,True,[14552]
613a9e2d074db,P4,P4,a,1,False,[10836]
613a9e2d074db,L_K5,5,k,4,False,[8810]
613a9e2d074db,L_P9,9,p,7,True,[12506]
613a9e2d074db,L_K11,11,k,7,True,[56231]
613a9e2d074db,L_P15,15,p,7,True,[9679]
613a9e2d074db,P13,P13,a,1,False,[9475]
613a9e2d074db,P17,P17,a,1,True,[74192]
613a9e2d074db,L_K14,14,k,7,True,[5625]
613a9e2d074db,P24,P24,a,7,True,[9578]
613a9e2d074db,P21,P21,a,1,True,[13140]
613a9e2d074db,L_P6,6,p,7,True,[10076]
613a9e2d074db,P8,P8,a,1,True,[10666]
613a9e2d074db,L_K20,20,k,7,True,[41057]
613a9e2d074db,P19,P19,a,7,True,[155632]
613a9f71da122,L_K19,19,k,7,True,[5855]
613a9f71da122,P12,P12,a,7,True,[18641]
613a9f71da122,L_N6,6,n,4,False,[7020]
613a9f71da122,P16,P16,a,7,True,[14383]
613a9f71da122,L_N3,3,n,5,True,[7041]
613a9f71da122,L_P20,20,p,7,True,[9130]
613a9f71da122,P11,P11,a,7,True,[9570]
613a9f71da122,P5,P5,a,7,True,[8741]
613a9f71da122,L_P5,5,p,6,True,[7390]
613a9f71da122,L_N18,18,n,7,True,[15093]
613a9f71da122,L_P17,17,p,5,True,[6379]
613a9f71da122,L_K16,16,k,5,True,[19322]
613a9f71da122,L_K13,13,k,7,True,[26947]
613a9f71da122,P21,P21,a,1,True,[15464]
613a9f71da122,L_N15,15,n,4,False,[22526]
613a9f71da122,L_K7,7,k,7,True,[5682]
613a9f71da122,P19,P19,a,7,True,[14243]
613a9f71da122,P24,P24,a,7,True,[23793]
613a9f71da122,P1,P1,a,2,False,[8322]
613a9f71da122,P22,P22,a,1,True,[8578]
613a9f71da122,L_K4,4,k,5,True,[10992]
613a9f71da122,P20,P20,a,1,True,[9207]
613a9f71da122,P14,P14,a,7,True,[15783]
613a9f71da122,P23,P23,a,7,True,[18485]
613a9f71da122,P17,P17,a,1,True,[11259]
613a9f71da122,L_P14,14,p,6,True,[11623]
613a9f71da122,P15,P15,a,7,True,[12104]
613a9f71da122,L_N12,12,n,7,True,[10990]
613a9f71da122,P2,P2,a,7,True,[10796]
613a9f71da122,L_N21,21,n,7,True,[10436]
613a9f71da122,P7,P7,a,7,True,[8557]
613a9f71da122,P13,P13,a,1,False,[10644]
613a9f71da122,L_P11,11,p,7,True,[4388]
613a9f71da122,P10,P10,a,7,True,[10713]
613a9f71da122,L_N9,9,n,7,True,[28985]
613a9f71da122,P18,P18,a,7,True,[12604]
613a9f71da122,P3,P3,a,3,True,[10490]
